match_id;game_in_series;teamA;teamB;teamA_win;A_GP;A_W;A_L;A_AGT;A_K;A_D;A_KD;A_CKPM;A_GPR;A_GSPD;A_EGR;A_MLR;A_GD15;A_FB%;A_FT%;A_F3T%;A_PPG;A_HLD%;A_GRB%;A_FD%;A_DRG%;A_ELD%;A_FBN%;A_BN%;A_LNE%;A_JNG%;A_WPM;A_CWPM;A_WCPM;B_GP;B_W;B_L;B_AGT;B_K;B_D;B_KD;B_CKPM;B_GPR;B_GSPD;B_EGR;B_MLR;B_GD15;B_FB%;B_FT%;B_F3T%;B_PPG;B_HLD%;B_GRB%;B_FD%;B_DRG%;B_ELD%;B_FBN%;B_BN%;B_LNE%;B_JNG%;B_WPM;B_CWPM;B_WCPM;tournament;year;month;day
76;2;4;19;0;7.0;1.0;6.0;32.7;73.0;130.0;0.56;0.89;-1.44;44;30.7;-16.4;-1272.0;6;9;12;4.9;8;19;15;15;-1;17;22;7;18;3.24;1.2;1.29;7.0;3.0;4.0;33.4;88.0;90.0;0.98;0.76;-0.4;70;44.9;-2.1;-652.0;12;25;10;3.3;10;9;32;28;0;25;24;20;52;3.51;1.38;1.53;1;2025;2;7
77;1;15;38;0;7.0;1.0;6.0;29.0;60.0;120.0;0.5;0.89;-2.01;20;27.7;-13.4;-1749.0;21;0;4;1.7;15;25;2;2;-1;3;3;3;0;3.1;1.38;1.26;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;2;7
77;2;15;38;0;7.0;1.0;6.0;29.0;60.0;120.0;0.5;0.89;-2.01;20;27.7;-13.4;-1749.0;21;0;4;1.7;15;25;2;2;-1;3;3;3;0;3.1;1.38;1.26;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;2;7
78;1;32;49;1;7.0;5.0;2.0;35.6;118.0;79.0;1.49;0.79;1.06;96;61.4;10.0;1162.0;14;21;25;5.1;15;19;15;34;1;17;29;29;68;3.87;1.43;1.78;6.0;4.0;2.0;35.0;109.0;86.0;1.27;0.93;1.38;52;69.5;-2.8;1365.0;31;31;21;5.5;26;25;16;41;0;10;10;26;54;3.42;1.47;1.44;1;2025;2;6
78;2;32;49;1;7.0;5.0;2.0;35.6;118.0;79.0;1.49;0.79;1.06;96;61.4;10.0;1162.0;14;21;25;5.1;15;19;15;34;1;17;29;29;68;3.87;1.43;1.78;6.0;4.0;2.0;35.0;109.0;86.0;1.27;0.93;1.38;52;69.5;-2.8;1365.0;31;31;21;5.5;26;25;16;41;0;10;10;26;54;3.42;1.47;1.44;1;2025;2;6
80;1;3;9;1;7.0;5.0;2.0;31.5;94.0;72.0;1.31;0.75;1.07;90;65.9;5.5;1239.0;21;33;1;6.1;31;21;20;30;-1;3;4;31;60;3.42;1.29;1.47;7.0;2.0;5.0;32.5;104.0;117.0;0.89;0.97;-0.09;50;56.8;-28.3;363.0;6;10;24;4.3;19;7;26;15;-1;14;10;16;46;2.96;1.38;1.5;1;2025;2;6
80;2;3;9;1;7.0;5.0;2.0;31.5;94.0;72.0;1.31;0.75;1.07;90;65.9;5.5;1239.0;21;33;1;6.1;31;21;20;30;-1;3;4;31;60;3.42;1.29;1.47;7.0;2.0;5.0;32.5;104.0;117.0;0.89;0.97;-0.09;50;56.8;-28.3;363.0;6;10;24;4.3;19;7;26;15;-1;14;10;16;46;2.96;1.38;1.5;1;2025;2;6
81;1;38;9;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;5.0;2.0;3.0;32.9;83.0;84.0;0.99;1.01;-0.21;78;47.0;-7.0;-193.0;3;14;25;4.4;9;6;22;12;-1;21;16;20;43;2.83;1.32;1.43;1;2025;1;26
81;2;38;9;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;5.0;2.0;3.0;32.9;83.0;84.0;0.99;1.01;-0.21;78;47.0;-7.0;-193.0;3;14;25;4.4;9;6;22;12;-1;21;16;20;43;2.83;1.32;1.43;1;2025;1;26
82;1;4;49;0;5.0;1.0;4.0;30.5;42.0;93.0;0.45;0.89;-1.93;17;27.7;-7.7;-1489.0;12;5;0;3.2;4;19;13;17;-1;4;8;8;23;3.09;1.15;1.19;4.0;2.0;2.0;33.3;72.0;55.0;1.31;0.95;1.91;73;73.4;-23.4;1683.0;28;34;28;5.5;29;29;16;44;0;17;20;20;48;3.46;1.54;1.35;1;2025;1;26
82;2;4;49;0;5.0;1.0;4.0;30.5;42.0;93.0;0.45;0.89;-1.93;17;27.7;-7.7;-1489.0;12;5;0;3.2;4;19;13;17;-1;4;8;8;23;3.09;1.15;1.19;4.0;2.0;2.0;33.3;72.0;55.0;1.31;0.95;1.91;73;73.4;-23.4;1683.0;28;34;28;5.5;29;29;16;44;0;17;20;20;48;3.46;1.54;1.35;1;2025;1;26
83;1;18;4;1;5.0;2.0;3.0;34.5;65.0;72.0;0.9;0.8;-0.42;79;45.6;-5.6;-574.0;23;31;15;3.6;26;10;1;25;0;32;23;26;59;3.58;1.41;1.48;5.0;4.0;1.0;31.9;76.0;49.0;1.55;0.78;1.35;98;69.5;10.5;1395.0;10;36;1;6.4;21;17;22;39;-1;4;7;30;69;3.38;1.3;1.51;1;2025;1;25
83;2;18;4;0;5.0;2.0;3.0;34.5;65.0;72.0;0.9;0.8;-0.42;79;45.6;-5.6;-574.0;23;31;15;3.6;26;10;1;25;0;32;23;26;59;3.58;1.41;1.48;5.0;4.0;1.0;31.9;76.0;49.0;1.55;0.78;1.35;98;69.5;10.5;1395.0;10;36;1;6.4;21;17;22;39;-1;4;7;30;69;3.38;1.3;1.51;1;2025;1;25
83;3;18;4;0;5.0;2.0;3.0;34.5;65.0;72.0;0.9;0.8;-0.42;79;45.6;-5.6;-574.0;23;31;15;3.6;26;10;1;25;0;32;23;26;59;3.58;1.41;1.48;5.0;4.0;1.0;31.9;76.0;49.0;1.55;0.78;1.35;98;69.5;10.5;1395.0;10;36;1;6.4;21;17;22;39;-1;4;7;30;69;3.38;1.3;1.51;1;2025;1;25
84;1;15;32;0;5.0;1.0;4.0;28.5;43.0;79.0;0.54;0.86;-1.55;19;33.7;-13.7;-1379.0;23;0;7;1.8;26;24;4;7;-1;4;8;6;2;3.03;1.35;1.26;5.0;3.0;2.0;37.8;77.0;62.0;1.24;0.74;0.41;55;51.1;8.9;558.0;10;14;14;4.8;4;20;4;22;1;4;20;18;43;3.92;1.36;1.78;1;2025;1;25
84;2;15;32;0;5.0;1.0;4.0;28.5;43.0;79.0;0.54;0.86;-1.55;19;33.7;-13.7;-1379.0;23;0;7;1.8;26;24;4;7;-1;4;8;6;2;3.03;1.35;1.26;5.0;3.0;2.0;37.8;77.0;62.0;1.24;0.74;0.41;55;51.1;8.9;558.0;10;14;14;4.8;4;20;4;22;1;4;20;18;43;3.92;1.36;1.78;1;2025;1;25
85;1;38;49;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;32.3;47.0;16.0;2.94;0.97;3.21;102;86.2;13.8;2300.0;1;1;1;5.0;1;25;16;46;-1;17;26;26;63;3.41;1.44;1.21;1;2025;1;24
85;2;38;49;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;32.3;47.0;16.0;2.94;0.97;3.21;102;86.2;13.8;2300.0;1;1;1;5.0;1;25;16;46;-1;17;26;26;63;3.41;1.44;1.21;1;2025;1;24
86;1;4;9;1;2.0;0.0;2.0;26.2;5.0;26.0;0.19;0.59;-2.29;12;23.0;-23.0;-1905.0;0;0;0;2.0;0;2;17;4;-1;0;0;1;38;3.05;1.16;1.26;2.0;0.0;2.0;32.3;16.0;47.0;0.34;0.97;-3.21;45;13.8;-13.8;-2300.0;0;0;0;4.0;0;10;16;2;-1;17;7;10;17;2.72;1.2;1.38;1;2025;1;24
86;2;4;9;0;2.0;0.0;2.0;26.2;5.0;26.0;0.19;0.59;-2.29;12;23.0;-23.0;-1905.0;0;0;0;2.0;0;2;17;4;-1;0;0;1;38;3.05;1.16;1.26;2.0;0.0;2.0;32.3;16.0;47.0;0.34;0.97;-3.21;45;13.8;-13.8;-2300.0;0;0;0;4.0;0;10;16;2;-1;17;7;10;17;2.72;1.2;1.38;1;2025;1;24
86;3;4;9;0;2.0;0.0;2.0;26.2;5.0;26.0;0.19;0.59;-2.29;12;23.0;-23.0;-1905.0;0;0;0;2.0;0;2;17;4;-1;0;0;1;38;3.05;1.16;1.26;2.0;0.0;2.0;32.3;16.0;47.0;0.34;0.97;-3.21;45;13.8;-13.8;-2300.0;0;0;0;4.0;0;10;16;2;-1;17;7;10;17;2.72;1.2;1.38;1;2025;1;24
87;1;15;4;0;3.0;1.0;2.0;30.8;31.0;48.0;0.65;0.85;-1.21;18;43.2;-9.9;-410.0;8;0;13;3.0;29;33;0;10;-1;10;8;7;1;3.13;1.39;1.24;3.0;2.0;1.0;36.4;45.0;37.0;1.22;0.74;0.97;73;62.2;4.5;436.0;24;31;1;5.7;26;12;25;32;-1;10;7;25;49;3.66;1.39;1.65;1;2025;1;19
87;2;15;4;0;3.0;1.0;2.0;30.8;31.0;48.0;0.65;0.85;-1.21;18;43.2;-9.9;-410.0;8;0;13;3.0;29;33;0;10;-1;10;8;7;1;3.13;1.39;1.24;3.0;2.0;1.0;36.4;45.0;37.0;1.22;0.74;0.97;73;62.2;4.5;436.0;24;31;1;5.7;26;12;25;32;-1;10;7;25;49;3.66;1.39;1.65;1;2025;1;19
88;1;18;32;0;3.0;2.0;1.0;30.8;48.0;31.0;1.55;0.85;1.21;65;56.8;9.9;410.0;28;1;29;4.7;11;5;1;39;-1;28;29;37;79;3.48;1.34;1.41;3.0;1.0;2.0;36.4;36.0;45.0;0.8;0.74;-0.97;26;37.8;-4.5;-436.0;8;11;0;4.3;7;23;10;13;-1;10;26;11;24;3.58;1.2;1.58;1;2025;1;19
88;2;18;32;0;3.0;2.0;1.0;30.8;48.0;31.0;1.55;0.85;1.21;65;56.8;9.9;410.0;28;1;29;4.7;11;5;1;39;-1;28;29;37;79;3.48;1.34;1.41;3.0;1.0;2.0;36.4;36.0;45.0;0.8;0.74;-0.97;26;37.8;-4.5;-436.0;8;11;0;4.3;7;23;10;13;-1;10;26;11;24;3.58;1.2;1.58;1;2025;1;19
89;1;38;5;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;18
89;2;38;5;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;18
91;1;48;9;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;18
91;2;48;9;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;18
92;1;15;19;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
92;2;15;19;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
92;3;15;19;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
93;1;3;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
93;2;3;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
93;3;3;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;1;17
94;1;3;38;1;6.0;5.0;1.0;31.0;101.0;54.0;1.87;0.83;0.54;101;53.8;29.5;196.0;33;11;29;5.3;3;27;17;36;-1;21;18;22;41;3.99;1.56;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;23
94;2;3;38;1;6.0;5.0;1.0;31.0;101.0;54.0;1.87;0.83;0.54;101;53.8;29.5;196.0;33;11;29;5.3;3;27;17;36;-1;21;18;22;41;3.99;1.56;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;23
94;3;3;38;1;6.0;5.0;1.0;31.0;101.0;54.0;1.87;0.83;0.54;101;53.8;29.5;196.0;33;11;29;5.3;3;27;17;36;-1;21;18;22;41;3.99;1.56;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;23
94;4;3;38;0;6.0;5.0;1.0;31.0;101.0;54.0;1.87;0.83;0.54;101;53.8;29.5;196.0;33;11;29;5.3;3;27;17;36;-1;21;18;22;41;3.99;1.56;1.47;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;23
95;1;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;33.0;144.0;142.0;1.01;0.96;0.57;53;52.8;2.7;270.0;13;35;23;5.7;11;17;25;23;1;15;26;24;46;3.67;1.21;1.59;2;2025;2;22
95;2;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;33.0;144.0;142.0;1.01;0.96;0.57;53;52.8;2.7;270.0;13;35;23;5.7;11;17;25;23;1;15;26;24;46;3.67;1.21;1.59;2;2025;2;22
95;3;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;33.0;144.0;142.0;1.01;0.96;0.57;53;52.8;2.7;270.0;13;35;23;5.7;11;17;25;23;1;15;26;24;46;3.67;1.21;1.59;2;2025;2;22
95;4;38;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;33.0;144.0;142.0;1.01;0.96;0.57;53;52.8;2.7;270.0;13;35;23;5.7;11;17;25;23;1;15;26;24;46;3.67;1.21;1.59;2;2025;2;22
95;5;38;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;33.0;144.0;142.0;1.01;0.96;0.57;53;52.8;2.7;270.0;13;35;23;5.7;11;17;25;23;1;15;26;24;46;3.67;1.21;1.59;2;2025;2;22
96;1;3;32;1;2.0;2.0;0.0;28.1;36.0;6.0;6.0;0.75;1.08;69;45.9;54.1;-409.0;18;18;21;5.5;0;19;17;44;-1;1;1;30;45;3.94;1.57;1.39;5.0;4.0;1.0;33.4;96.0;77.0;1.25;1.04;1.25;75;61.3;18.7;885.0;29;36;29;5.8;4;27;30;32;1;13;22;26;59;3.7;1.26;1.45;2;2025;2;21
96;2;3;32;1;2.0;2.0;0.0;28.1;36.0;6.0;6.0;0.75;1.08;69;45.9;54.1;-409.0;18;18;21;5.5;0;19;17;44;-1;1;1;30;45;3.94;1.57;1.39;5.0;4.0;1.0;33.4;96.0;77.0;1.25;1.04;1.25;75;61.3;18.7;885.0;29;36;29;5.8;4;27;30;32;1;13;22;26;59;3.7;1.26;1.45;2;2025;2;21
96;3;3;32;1;2.0;2.0;0.0;28.1;36.0;6.0;6.0;0.75;1.08;69;45.9;54.1;-409.0;18;18;21;5.5;0;19;17;44;-1;1;1;30;45;3.94;1.57;1.39;5.0;4.0;1.0;33.4;96.0;77.0;1.25;1.04;1.25;75;61.3;18.7;885.0;29;36;29;5.8;4;27;30;32;1;13;22;26;59;3.7;1.26;1.45;2;2025;2;21
96;4;3;32;0;2.0;2.0;0.0;28.1;36.0;6.0;6.0;0.75;1.08;69;45.9;54.1;-409.0;18;18;21;5.5;0;19;17;44;-1;1;1;30;45;3.94;1.57;1.39;5.0;4.0;1.0;33.4;96.0;77.0;1.25;1.04;1.25;75;61.3;18.7;885.0;29;36;29;5.8;4;27;30;32;1;13;22;26;59;3.7;1.26;1.45;2;2025;2;21
97;1;18;38;1;4.0;2.0;2.0;34.0;51.0;53.0;0.96;0.76;-0.28;39;47.5;2.5;-105.0;31;30;10;3.5;19;23;17;19;1;7;11;19;33;3.74;1.45;1.42;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;21
97;2;18;38;0;4.0;2.0;2.0;34.0;51.0;53.0;0.96;0.76;-0.28;39;47.5;2.5;-105.0;31;30;10;3.5;19;23;17;19;1;7;11;19;33;3.74;1.45;1.42;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;21
97;3;18;38;0;4.0;2.0;2.0;34.0;51.0;53.0;0.96;0.76;-0.28;39;47.5;2.5;-105.0;31;30;10;3.5;19;23;17;19;1;7;11;19;33;3.74;1.45;1.42;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2;2025;2;21
98;1;3;19;1;17.0;12.0;5.0;32.9;248.0;182.0;1.36;0.77;0.76;103;59.5;11.1;843.0;9;28;35;5.6;20;29;10;27;-1;16;28;26;57;3.44;1.33;1.56;2.0;2.0;0.0;40.0;45.0;17.0;2.65;0.78;0.29;94;40.9;59.1;-619.0;1;1;0;2.0;0;25;16;30;1;17;26;22;38;4.16;1.64;1.54;2;2025;2;19
98;2;3;19;1;17.0;12.0;5.0;32.9;248.0;182.0;1.36;0.77;0.76;103;59.5;11.1;843.0;9;28;35;5.6;20;29;10;27;-1;16;28;26;57;3.44;1.33;1.56;2.0;2.0;0.0;40.0;45.0;17.0;2.65;0.78;0.29;94;40.9;59.1;-619.0;1;1;0;2.0;0;25;16;30;1;17;26;22;38;4.16;1.64;1.54;2;2025;2;19
99;1;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;33.4;55.0;36.0;1.53;1.36;1.69;57;66.0;34.0;1439.0;1;1;1;6.0;0;25;16;48;1;0;0;35;82;3.47;1.02;1.42;2;2025;2;19
99;2;38;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;33.4;55.0;36.0;1.53;1.36;1.69;57;66.0;34.0;1439.0;1;1;1;6.0;0;25;16;48;1;0;0;35;82;3.47;1.02;1.42;2;2025;2;19
99;3;38;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;33.4;55.0;36.0;1.53;1.36;1.69;57;66.0;34.0;1439.0;1;1;1;6.0;0;25;16;48;1;0;0;35;82;3.47;1.02;1.42;2;2025;2;19
100;1;48;19;0;15.0;10.0;5.0;34.4;242.0;199.0;1.22;0.86;0.5;2;54.9;11.7;102.0;28;22;22;4.1;26;22;21;33;0;4;8;25;51;3.43;1.45;1.55;16.0;8.0;8.0;31.7;209.0;212.0;0.99;0.83;-0.24;49;48.4;1.6;-132.0;13;24;17;4.2;11;8;31;31;0;17;23;20;53;3.48;1.29;1.34;2;2025;2;18
100;2;48;19;0;15.0;10.0;5.0;34.4;242.0;199.0;1.22;0.86;0.5;2;54.9;11.7;102.0;28;22;22;4.1;26;22;21;33;0;4;8;25;51;3.43;1.45;1.55;16.0;8.0;8.0;31.7;209.0;212.0;0.99;0.83;-0.24;49;48.4;1.6;-132.0;13;24;17;4.2;11;8;31;31;0;17;23;20;53;3.48;1.29;1.34;2;2025;2;18
102;1;15;32;0;15.0;5.0;10.0;31.6;203.0;256.0;0.79;0.97;-0.91;43;39.3;-5.9;-866.0;28;2;11;2.9;26;17;13;17;-1;15;20;13;6;3.13;1.39;1.25;17.0;12.0;5.0;32.7;283.0;185.0;1.53;0.84;1.45;60;70.3;0.3;1468.0;15;30;27;4.5;25;26;21;40;1;18;28;32;67;3.76;1.36;1.69;2;2025;2;18
102;2;15;32;0;15.0;5.0;10.0;31.6;203.0;256.0;0.79;0.97;-0.91;43;39.3;-5.9;-866.0;28;2;11;2.9;26;17;13;17;-1;15;20;13;6;3.13;1.39;1.25;17.0;12.0;5.0;32.7;283.0;185.0;1.53;0.84;1.45;60;70.3;0.3;1468.0;15;30;27;4.5;25;26;21;40;1;18;28;32;67;3.76;1.36;1.69;2;2025;2;18
