tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LCK 2025 Rounds 3-5;2025-08-02;KT Rolster;8;32.3;0.79;1.01;-0.81;-0.066;32.2;-7.2;-1073.0;0.25;0.25;0.25;3.3;0.13;0.67;0.38;0.34;;0.25;0.38;0.484;0.469;3.51;1.34;1.49;0.25
LCK 2025 Rounds 3-5;2025-08-02;Nongshim RedForce;6;30.7;0.44;1.05;-1.41;-0.062;34.6;-34.6;-1250.0;0.5;0.33;0.17;2.5;0.33;0.67;0.17;0.26;;0.17;0.29;0.48700000000000004;0.452;3.55;1.39;1.29;0.0
LCK 2025 Rounds 3-5;2025-08-02;OKSavingsBank BRION;8;33.5;1.21;0.89;0.04;-0.021;54.9;-4.9;248.0;0.5;0.88;0.5;2.6;0.75;0.54;0.5;0.54;;0.25;0.33;0.496;0.512;3.51;1.37;1.66;0.5
LCK 2025 Rounds 3-5;2025-08-02;T1;9;30.1;1.74;0.98;1.29;0.051;69.7;19.2;1065.0;0.67;0.89;0.89;4.6;1.0;0.46;0.78;0.72;;0.56;0.63;0.506;0.544;3.64;1.36;1.4;0.8888888888888888
LCK 2025 Rounds 3-5;2025-08-02;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-03;BNK FEARX;9;33.1;0.96;1.02;-0.41;-0.01;38.5;17.1;-776.0;0.56;0.33;0.33;2.8;0.22;0.52;0.56;0.59;0.0;0.33;0.44;0.501;0.495;3.67;1.42;1.67;0.5555555555555556
LCK 2025 Rounds 3-5;2025-08-03;DN Freecs;8;34.5;0.63;0.83;0.0;-0.053;52.7;-40.2;182.0;0.5;0.63;0.63;4.6;0.63;0.63;0.38;0.37;1.0;0.13;0.1;0.48700000000000004;0.484;3.49;1.39;1.44;0.125
LCK 2025 Rounds 3-5;2025-08-03;Dplus KIA;10;36.4;1.2;0.77;0.66;0.05;58.6;11.4;553.0;0.3;0.6;0.7;3.5;0.4;0.17;0.4;0.51;0.33;0.7;0.57;0.509;0.532;3.33;1.29;1.63;0.7
LCK 2025 Rounds 3-5;2025-08-03;DRX;12;36.6;1.0;0.83;0.0;0.016;49.5;0.5;68.0;0.75;0.25;0.42;1.8;0.67;0.72;0.58;0.47;0.5;0.83;0.76;0.498;0.491;3.38;1.27;1.63;0.5
LCK 2025 Rounds 3-5;2025-08-03;Gen.G;9;32.0;1.38;0.99;0.53;0.053;51.8;26.0;452.0;0.78;0.33;0.44;4.9;0.33;0.52;0.44;0.56;;0.44;0.56;0.516;0.511;3.49;1.19;1.62;0.7777777777777778
LCK 2025 Rounds 3-5;2025-08-03;Hanwha Life Esports;8;32.8;1.15;0.98;0.25;0.035;57.0;-7.0;538.0;0.38;0.63;0.63;3.5;0.63;0.33;0.63;0.56;;0.75;0.7;0.506;0.517;3.69;1.38;1.65;0.5
LCK 2025 Rounds 3-5;2025-08-03;KT Rolster;8;32.3;0.79;1.01;-0.81;-0.066;32.2;-7.2;-1073.0;0.25;0.25;0.25;3.3;0.13;0.67;0.38;0.34;;0.25;0.38;0.484;0.469;3.51;1.34;1.49;0.25
LCK 2025 Rounds 3-5;2025-08-03;Nongshim RedForce;8;30.2;0.41;1.05;-1.48;-0.085;36.6;-36.6;-1171.0;0.38;0.38;0.25;2.6;0.38;0.52;0.25;0.24;;0.13;0.22;0.486;0.45299999999999996;3.5;1.37;1.26;0.0
LCK 2025 Rounds 3-5;2025-08-03;OKSavingsBank BRION;10;34.4;1.35;0.88;-0.09;-0.001;51.4;8.6;-57.0;0.4;0.8;0.5;2.4;0.6;0.47;0.6;0.58;;0.3;0.46;0.502;0.507;3.48;1.34;1.68;0.6
LCK 2025 Rounds 3-5;2025-08-03;T1;9;30.1;1.74;0.98;1.29;0.051;69.7;19.2;1065.0;0.67;0.89;0.89;4.6;1.0;0.46;0.78;0.72;;0.56;0.63;0.506;0.544;3.64;1.36;1.4;0.8888888888888888
LCK 2025 Rounds 3-5;2025-08-03;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-06;BNK FEARX;11;33.7;1.03;0.98;-0.27;-0.006;41.5;22.1;-354.0;0.55;0.45;0.27;3.5;0.27;0.55;0.45;0.56;0.0;0.45;0.5;0.501;0.5;3.72;1.42;1.71;0.6363636363636364
LCK 2025 Rounds 3-5;2025-08-06;DN Freecs;8;34.5;0.63;0.83;0.0;-0.053;52.7;-40.2;182.0;0.5;0.63;0.63;4.6;0.63;0.63;0.38;0.37;1.0;0.13;0.1;0.48700000000000004;0.484;3.49;1.39;1.44;0.125
LCK 2025 Rounds 3-5;2025-08-06;Dplus KIA;10;36.4;1.2;0.77;0.66;0.05;58.6;11.4;553.0;0.3;0.6;0.7;3.5;0.4;0.17;0.4;0.51;0.33;0.7;0.57;0.509;0.532;3.33;1.29;1.63;0.7
LCK 2025 Rounds 3-5;2025-08-06;DRX;12;36.6;1.0;0.83;0.0;0.016;49.5;0.5;68.0;0.75;0.25;0.42;1.8;0.67;0.72;0.58;0.47;0.5;0.83;0.76;0.498;0.491;3.38;1.27;1.63;0.5
LCK 2025 Rounds 3-5;2025-08-06;Gen.G;9;32.0;1.38;0.99;0.53;0.053;51.8;26.0;452.0;0.78;0.33;0.44;4.9;0.33;0.52;0.44;0.56;;0.44;0.56;0.516;0.511;3.49;1.19;1.62;0.7777777777777778
LCK 2025 Rounds 3-5;2025-08-06;Hanwha Life Esports;10;33.0;1.21;0.98;0.14;0.026000000000000002;52.9;7.1;221.0;0.3;0.6;0.6;3.7;0.5;0.47;0.7;0.57;;0.7;0.69;0.507;0.518;3.71;1.38;1.72;0.6
LCK 2025 Rounds 3-5;2025-08-06;KT Rolster;8;32.3;0.79;1.01;-0.81;-0.066;32.2;-7.2;-1073.0;0.25;0.25;0.25;3.3;0.13;0.67;0.38;0.34;;0.25;0.38;0.484;0.469;3.51;1.34;1.49;0.25
LCK 2025 Rounds 3-5;2025-08-06;Nongshim RedForce;10;30.8;0.46;1.04;-1.09;-0.067;42.0;-42.0;-727.0;0.5;0.4;0.3;3.3;0.5;0.41;0.2;0.28;;0.2;0.25;0.486;0.45799999999999996;3.58;1.41;1.37;0.0
LCK 2025 Rounds 3-5;2025-08-06;OKSavingsBank BRION;12;34.7;1.19;0.87;-0.13;-0.003;50.4;-0.4;-305.0;0.42;0.67;0.58;2.3;0.58;0.44;0.67;0.57;;0.25;0.44;0.501;0.503;3.52;1.34;1.69;0.5
LCK 2025 Rounds 3-5;2025-08-06;T1;9;30.1;1.74;0.98;1.29;0.051;69.7;19.2;1065.0;0.67;0.89;0.89;4.6;1.0;0.46;0.78;0.72;;0.56;0.63;0.506;0.544;3.64;1.36;1.4;0.8888888888888888
LCK 2025 Rounds 3-5;2025-08-06;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-07;BNK FEARX;11;33.7;1.03;0.98;-0.27;-0.006;41.5;22.1;-354.0;0.55;0.45;0.27;3.5;0.27;0.55;0.45;0.56;0.0;0.45;0.5;0.501;0.5;3.72;1.42;1.71;0.6363636363636364
LCK 2025 Rounds 3-5;2025-08-07;DN Freecs;11;34.2;0.74;0.82;0.1;-0.021;50.4;-23.1;228.0;0.55;0.55;0.55;3.8;0.45;0.52;0.27;0.39;1.0;0.18;0.2;0.495;0.485;3.45;1.36;1.49;0.2727272727272727
LCK 2025 Rounds 3-5;2025-08-07;Dplus KIA;10;36.4;1.2;0.77;0.66;0.05;58.6;11.4;553.0;0.3;0.6;0.7;3.5;0.4;0.17;0.4;0.51;0.33;0.7;0.57;0.509;0.532;3.33;1.29;1.63;0.7
LCK 2025 Rounds 3-5;2025-08-07;DRX;15;35.9;0.97;0.82;-0.07;-0.0;50.7;-4.0;-16.0;0.67;0.33;0.47;1.9;0.73;0.73;0.67;0.49;0.5;0.8;0.73;0.495;0.495;3.34;1.25;1.59;0.4666666666666667
LCK 2025 Rounds 3-5;2025-08-07;Gen.G;12;31.4;1.38;0.97;0.48;0.057;53.7;21.3;719.0;0.58;0.42;0.5;4.4;0.42;0.53;0.33;0.56;;0.5;0.58;0.514;0.514;3.48;1.18;1.62;0.75
LCK 2025 Rounds 3-5;2025-08-07;Hanwha Life Esports;10;33.0;1.21;0.98;0.14;0.026000000000000002;52.9;7.1;221.0;0.3;0.6;0.6;3.7;0.5;0.47;0.7;0.57;;0.7;0.69;0.507;0.518;3.71;1.38;1.72;0.6
LCK 2025 Rounds 3-5;2025-08-07;KT Rolster;8;32.3;0.79;1.01;-0.81;-0.066;32.2;-7.2;-1073.0;0.25;0.25;0.25;3.3;0.13;0.67;0.38;0.34;;0.25;0.38;0.484;0.469;3.51;1.34;1.49;0.25
LCK 2025 Rounds 3-5;2025-08-07;Nongshim RedForce;10;30.8;0.46;1.04;-1.09;-0.067;42.0;-42.0;-727.0;0.5;0.4;0.3;3.3;0.5;0.41;0.2;0.28;;0.2;0.25;0.486;0.45799999999999996;3.58;1.41;1.37;0.0
LCK 2025 Rounds 3-5;2025-08-07;OKSavingsBank BRION;12;34.7;1.19;0.87;-0.13;-0.003;50.4;-0.4;-305.0;0.42;0.67;0.58;2.3;0.58;0.44;0.67;0.57;;0.25;0.44;0.501;0.503;3.52;1.34;1.69;0.5
LCK 2025 Rounds 3-5;2025-08-07;T1;12;29.9;1.41;0.97;0.9;0.02;62.4;12.6;418.0;0.75;0.75;0.75;4.3;0.83;0.45;0.83;0.66;;0.5;0.55;0.501;0.527;3.65;1.36;1.45;0.75
LCK 2025 Rounds 3-5;2025-08-07;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-08;BNK FEARX;13;33.7;1.12;0.96;-0.28;-0.006999999999999999;38.7;30.6;-501.0;0.54;0.46;0.31;3.7;0.23;0.51;0.46;0.57;0.0;0.54;0.53;0.501;0.49200000000000005;3.71;1.4;1.73;0.6923076923076923
LCK 2025 Rounds 3-5;2025-08-08;DN Freecs;11;34.2;0.74;0.82;0.1;-0.021;50.4;-23.1;228.0;0.55;0.55;0.55;3.8;0.45;0.52;0.27;0.39;1.0;0.18;0.2;0.495;0.485;3.45;1.36;1.49;0.2727272727272727
LCK 2025 Rounds 3-5;2025-08-08;Dplus KIA;12;36.0;1.05;0.78;0.6;0.044000000000000004;61.7;-3.3;679.0;0.33;0.58;0.67;3.9;0.5;0.25;0.42;0.48;0.33;0.58;0.53;0.508;0.535;3.36;1.3;1.62;0.5833333333333334
LCK 2025 Rounds 3-5;2025-08-08;DRX;15;35.9;0.97;0.82;-0.07;-0.0;50.7;-4.0;-16.0;0.67;0.33;0.47;1.9;0.73;0.73;0.67;0.49;0.5;0.8;0.73;0.495;0.495;3.34;1.25;1.59;0.4666666666666667
LCK 2025 Rounds 3-5;2025-08-08;Gen.G;12;31.4;1.38;0.97;0.48;0.057;53.7;21.3;719.0;0.58;0.42;0.5;4.4;0.42;0.53;0.33;0.56;;0.5;0.58;0.514;0.514;3.48;1.18;1.62;0.75
LCK 2025 Rounds 3-5;2025-08-08;Hanwha Life Esports;12;33.0;1.29;0.99;0.25;0.052000000000000005;49.0;17.6;70.0;0.25;0.67;0.58;3.3;0.5;0.44;0.58;0.55;;0.75;0.75;0.509;0.521;3.69;1.4;1.76;0.6666666666666666
LCK 2025 Rounds 3-5;2025-08-08;KT Rolster;10;32.5;0.74;1.01;-0.81;-0.08800000000000001;39.9;-19.9;-722.0;0.4;0.2;0.3;2.7;0.2;0.67;0.5;0.38;;0.2;0.27;0.484;0.46799999999999997;3.52;1.38;1.47;0.2
LCK 2025 Rounds 3-5;2025-08-08;Nongshim RedForce;10;30.8;0.46;1.04;-1.09;-0.067;42.0;-42.0;-727.0;0.5;0.4;0.3;3.3;0.5;0.41;0.2;0.28;;0.2;0.25;0.486;0.45799999999999996;3.58;1.41;1.37;0.0
LCK 2025 Rounds 3-5;2025-08-08;OKSavingsBank BRION;12;34.7;1.19;0.87;-0.13;-0.003;50.4;-0.4;-305.0;0.42;0.67;0.58;2.3;0.58;0.44;0.67;0.57;;0.25;0.44;0.501;0.503;3.52;1.34;1.69;0.5
LCK 2025 Rounds 3-5;2025-08-08;T1;12;29.9;1.41;0.97;0.9;0.02;62.4;12.6;418.0;0.75;0.75;0.75;4.3;0.83;0.45;0.83;0.66;;0.5;0.55;0.501;0.527;3.65;1.36;1.45;0.75
LCK 2025 Rounds 3-5;2025-08-08;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-09;BNK FEARX;13;33.7;1.12;0.96;-0.28;-0.006999999999999999;38.7;30.6;-501.0;0.54;0.46;0.31;3.7;0.23;0.51;0.46;0.57;0.0;0.54;0.53;0.501;0.49200000000000005;3.71;1.4;1.73;0.6923076923076923
