tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LTA North 2025 Split 1;2025-02-09;Cloud9;2;31.5;2.14;0.7;1.56;0.12300000000000001;78.1;21.9;1049.0;0.5;1.0;1.0;2.5;0.5;0.67;1.0;1.0;;1.0;1.0;0.522;0.5489999999999999;2.82;1.16;1.59;1.0
LTA North 2025 Split 1;2025-02-09;Dignitas;5;31.5;0.97;0.84;-0.87;-0.021;31.1;8.9;-1242.0;0.2;0.2;0.2;1.4;0.2;0.47;0.2;0.3;;0.2;0.2;0.506;0.484;3.21;1.15;1.41;0.4
LTA North 2025 Split 1;2025-02-09;Disguised;5;31.1;0.58;0.86;-0.15;-0.086;56.0;-36.0;83.0;0.8;0.6;0.4;2.6;0.6;0.47;0.6;0.47;;0.2;0.33;0.49200000000000005;0.48;3.41;1.33;1.39;0.2
LTA North 2025 Split 1;2025-02-09;FlyQuest;2;28.4;2.57;0.88;2.85;0.16899999999999998;79.0;21.0;3269.0;0.5;1.0;1.0;8.0;1.0;0.83;0.5;0.63;;1.0;1.0;0.505;0.578;3.27;0.96;1.3;1.0
LTA North 2025 Split 1;2025-02-09;LYON;5;32.7;0.69;0.67;-0.11;-0.051;47.7;-27.7;-93.0;0.6;0.4;0.6;3.4;0.6;0.37;0.6;0.45;;0.2;0.2;0.489;0.502;3.19;1.06;1.37;0.2
LTA North 2025 Split 1;2025-02-09;Shopify Rebellion;5;31.4;0.72;0.74;-1.55;-0.066;29.4;10.6;-1634.0;0.4;0.2;0.0;1.6;0.2;0.43;0.2;0.32;;0.4;0.4;0.499;0.447;3.33;1.16;1.1;0.4
LTA North 2025 Split 1;2025-02-09;Team Liquid;5;33.7;0.92;1.15;0.48;0.012;66.2;-6.2;1423.0;0.6;0.8;0.6;5.4;0.6;0.6;0.6;0.52;;0.4;0.57;0.503;0.52;3.15;1.21;1.46;0.6
LTA South 2025 Split 1;2025-01-25;Leviatan;3;28.6;1.1;0.98;0.12;0.001;55.5;11.2;-225.0;0.67;0.67;0.67;3.3;0.67;0.56;1.0;0.64;;0.67;1.0;0.495;0.495;3.88;1.59;1.36;0.6666666666666666
LTA South 2025 Split 1;2025-01-25;LOUD;3;34.6;0.75;0.8;-1.33;-0.05;30.2;3.1;-1025.0;0.0;0.33;0.0;2.3;0.0;0.39;0.33;0.27;;0.33;0.25;0.489;0.462;3.44;1.35;1.54;0.3333333333333333
LTA South 2025 Split 1;2025-01-25;paiN Gaming;3;34.6;1.31;0.8;1.33;0.05;69.8;-3.1;1025.0;1.0;0.67;1.0;4.0;1.0;0.61;0.67;0.73;;0.67;0.75;0.511;0.5379999999999999;3.67;1.4;1.67;0.6666666666666666
LTA South 2025 Split 1;2025-01-25;Vivo Keyd Stars;3;28.6;0.91;0.98;-0.12;-0.001;44.5;-11.2;225.0;0.33;0.33;0.33;2.3;0.33;0.44;0.0;0.36;;0.0;0.0;0.505;0.505;2.77;1.08;1.7;0.3333333333333333
LTA South 2025 Split 1;2025-01-26;Fluxo W7M;2;34.4;0.62;0.92;-1.93;-0.102;21.2;-21.2;-2277.0;0.0;0.0;0.0;3.0;0.0;0.33;0.5;0.2;;0.0;0.0;0.489;0.418;3.51;1.49;1.28;0.0
LTA South 2025 Split 1;2025-01-26;FURIA;3;30.4;0.94;0.7;-0.31;-0.032;48.5;-15.1;111.0;0.33;0.67;0.67;4.3;0.67;0.61;0.67;0.38;;0.33;0.67;0.49;0.46;2.88;1.08;1.18;0.3333333333333333
LTA South 2025 Split 1;2025-01-26;Isurus Estral;3;30.4;1.06;0.7;0.31;0.032;51.5;15.1;-111.0;0.67;0.33;0.33;4.3;0.33;0.39;0.33;0.62;;0.33;0.33;0.51;0.54;3.07;1.32;1.42;0.6666666666666666
LTA South 2025 Split 1;2025-01-26;Leviatan;3;28.6;1.1;0.98;0.12;0.001;55.5;11.2;-225.0;0.67;0.67;0.67;3.3;0.67;0.56;1.0;0.64;;0.67;1.0;0.495;0.495;3.88;1.59;1.36;0.6666666666666666
LTA South 2025 Split 1;2025-01-26;LOUD;3;34.6;0.75;0.8;-1.33;-0.05;30.2;3.1;-1025.0;0.0;0.33;0.0;2.3;0.0;0.39;0.33;0.27;;0.33;0.25;0.489;0.462;3.44;1.35;1.54;0.3333333333333333
LTA South 2025 Split 1;2025-01-26;paiN Gaming;3;34.6;1.31;0.8;1.33;0.05;69.8;-3.1;1025.0;1.0;0.67;1.0;4.0;1.0;0.61;0.67;0.73;;0.67;0.75;0.511;0.5379999999999999;3.67;1.4;1.67;0.6666666666666666
LTA South 2025 Split 1;2025-01-26;RED Canids;2;34.4;1.63;0.92;1.93;0.102;78.8;21.2;2277.0;1.0;1.0;1.0;8.0;1.0;0.67;0.5;0.8;;1.0;1.0;0.511;0.5820000000000001;3.03;1.09;1.61;1.0
LTA South 2025 Split 1;2025-01-26;Vivo Keyd Stars;3;28.6;0.91;0.98;-0.12;-0.001;44.5;-11.2;225.0;0.33;0.33;0.33;2.3;0.33;0.44;0.0;0.36;;0.0;0.0;0.505;0.505;2.77;1.08;1.7;0.3333333333333333
LTA South 2025 Split 1;2025-02-01;Fluxo W7M;4;31.7;0.45;0.85;-2.21;-0.10800000000000001;17.5;-17.5;-2229.0;0.5;0.0;0.0;2.0;0.0;0.21;0.25;0.11;;0.0;0.0;0.48700000000000004;0.419;3.43;1.36;1.23;0.0
LTA South 2025 Split 1;2025-02-01;FURIA;5;29.9;1.53;0.73;0.8;0.026000000000000002;63.6;-3.6;939.0;0.2;0.8;0.8;4.2;0.8;0.73;0.8;0.62;;0.6;0.8;0.5;0.508;2.98;1.13;1.32;0.6
LTA South 2025 Split 1;2025-02-01;Isurus Estral;3;30.4;1.06;0.7;0.31;0.032;51.5;15.1;-111.0;0.67;0.33;0.33;4.3;0.33;0.39;0.33;0.62;;0.33;0.33;0.51;0.54;3.07;1.32;1.42;0.6666666666666666
LTA South 2025 Split 1;2025-02-01;Leviatan;3;28.6;1.1;0.98;0.12;0.001;55.5;11.2;-225.0;0.67;0.67;0.67;3.3;0.67;0.56;1.0;0.64;;0.67;1.0;0.495;0.495;3.88;1.59;1.36;0.6666666666666666
LTA South 2025 Split 1;2025-02-01;LOUD;6;35.8;1.01;0.82;-0.46;-0.022000000000000002;40.0;10.0;-556.0;0.33;0.67;0.17;3.3;0.17;0.58;0.17;0.45;0.0;0.5;0.44;0.484;0.502;3.47;1.32;1.5;0.5
LTA South 2025 Split 1;2025-02-01;paiN Gaming;3;34.6;1.31;0.8;1.33;0.05;69.8;-3.1;1025.0;1.0;0.67;1.0;4.0;1.0;0.61;0.67;0.73;;0.67;0.75;0.511;0.5379999999999999;3.67;1.4;1.67;0.6666666666666666
LTA South 2025 Split 1;2025-02-01;RED Canids;2;34.4;1.63;0.92;1.93;0.102;78.8;21.2;2277.0;1.0;1.0;1.0;8.0;1.0;0.67;0.5;0.8;;1.0;1.0;0.511;0.5820000000000001;3.03;1.09;1.61;1.0
LTA South 2025 Split 1;2025-02-01;Vivo Keyd Stars;6;32.8;0.82;0.9;-0.25;-0.004;47.4;-14.1;156.0;0.33;0.17;0.5;2.3;0.5;0.33;0.5;0.36;1.0;0.17;0.29;0.513;0.48100000000000004;2.99;1.15;1.7;0.3333333333333333
LTA South 2025 Split 1;2025-02-02;Fluxo W7M;4;31.7;0.45;0.85;-2.21;-0.10800000000000001;17.5;-17.5;-2229.0;0.5;0.0;0.0;2.0;0.0;0.21;0.25;0.11;;0.0;0.0;0.48700000000000004;0.419;3.43;1.36;1.23;0.0
LTA South 2025 Split 1;2025-02-02;FURIA;5;29.9;1.53;0.73;0.8;0.026000000000000002;63.6;-3.6;939.0;0.2;0.8;0.8;4.2;0.8;0.73;0.8;0.62;;0.6;0.8;0.5;0.508;2.98;1.13;1.32;0.6
LTA South 2025 Split 1;2025-02-02;Isurus Estral;7;33.8;1.08;0.82;0.35;0.066;46.5;24.9;-117.0;0.57;0.57;0.57;4.6;0.57;0.45;0.43;0.55;0.5;0.57;0.67;0.51;0.5429999999999999;3.17;1.34;1.42;0.7142857142857143
LTA South 2025 Split 1;2025-02-02;Leviatan;7;33.6;1.08;0.94;0.12;-0.005;56.5;0.6;125.0;0.71;0.43;0.71;4.1;0.71;0.62;0.57;0.46;;0.43;0.33;0.498;0.48100000000000004;3.68;1.5;1.41;0.5714285714285714
LTA South 2025 Split 1;2025-02-02;LOUD;6;35.8;1.01;0.82;-0.46;-0.022000000000000002;40.0;10.0;-556.0;0.33;0.67;0.17;3.3;0.17;0.58;0.17;0.45;0.0;0.5;0.44;0.484;0.502;3.47;1.32;1.5;0.5
LTA South 2025 Split 1;2025-02-02;paiN Gaming;6;36.8;0.98;0.88;0.59;0.012;58.1;-8.1;572.0;0.67;0.67;0.67;4.7;0.67;0.5;0.67;0.66;;0.67;0.8;0.504;0.531;3.56;1.31;1.8;0.5
LTA South 2025 Split 1;2025-02-02;RED Canids;5;36.4;1.24;0.92;0.37;-0.011000000000000001;63.6;-3.6;626.0;0.6;0.6;0.4;4.6;0.4;0.5;0.6;0.7;0.5;0.4;0.43;0.49700000000000005;0.505;2.95;1.1;1.48;0.6
LTA South 2025 Split 1;2025-02-02;Vivo Keyd Stars;6;32.8;0.82;0.9;-0.25;-0.004;47.4;-14.1;156.0;0.33;0.17;0.5;2.3;0.5;0.33;0.5;0.36;1.0;0.17;0.29;0.513;0.48100000000000004;2.99;1.15;1.7;0.3333333333333333
LTA South 2025 Split 1;2025-02-09;Fluxo W7M;4;31.7;0.45;0.85;-2.21;-0.10800000000000001;17.5;-17.5;-2229.0;0.5;0.0;0.0;2.0;0.0;0.21;0.25;0.11;;0.0;0.0;0.48700000000000004;0.419;3.43;1.36;1.23;0.0
LTA South 2025 Split 1;2025-02-09;FURIA;8;31.1;1.22;0.7;0.72;0.015;61.3;-11.3;628.0;0.5;0.88;0.88;4.6;0.75;0.56;0.75;0.59;0.0;0.5;0.56;0.501;0.516;3.14;1.24;1.52;0.5
LTA South 2025 Split 1;2025-02-09;Isurus Estral;7;33.8;1.08;0.82;0.35;0.066;46.5;24.9;-117.0;0.57;0.57;0.57;4.6;0.57;0.45;0.43;0.55;0.5;0.57;0.67;0.51;0.5429999999999999;3.17;1.34;1.42;0.7142857142857143
LTA South 2025 Split 1;2025-02-09;Leviatan;7;33.6;1.08;0.94;0.12;-0.005;56.5;0.6;125.0;0.71;0.43;0.71;4.1;0.71;0.62;0.57;0.46;;0.43;0.33;0.498;0.48100000000000004;3.68;1.5;1.41;0.5714285714285714
LTA South 2025 Split 1;2025-02-09;LOUD;10;38.1;1.16;0.77;0.4;0.023;50.6;9.4;163.0;0.6;0.6;0.4;3.9;0.4;0.62;0.2;0.48;0.33;0.7;0.69;0.494;0.504;3.4;1.31;1.62;0.6
LTA South 2025 Split 1;2025-02-09;paiN Gaming;10;36.7;0.95;0.81;-0.04;-0.001;51.1;-1.1;257.0;0.4;0.5;0.4;4.6;0.5;0.57;0.6;0.57;0.5;0.6;0.69;0.502;0.51;3.65;1.33;1.7;0.5
LTA South 2025 Split 1;2025-02-09;RED Canids;8;37.5;1.08;0.83;-0.33;-0.040999999999999995;52.1;-2.1;-162.0;0.38;0.5;0.38;4.6;0.38;0.42;0.63;0.62;0.67;0.25;0.25;0.49200000000000005;0.5;3.14;1.15;1.44;0.5
LTA South 2025 Split 1;2025-02-09;Vivo Keyd Stars;6;32.8;0.82;0.9;-0.25;-0.004;47.4;-14.1;156.0;0.33;0.17;0.5;2.3;0.5;0.33;0.5;0.36;1.0;0.17;0.29;0.513;0.48100000000000004;2.99;1.15;1.7;0.3333333333333333
LCP 2025 Season Kickoff;2025-01-17;CTBC Flying Oyster;3;36.4;1.22;0.74;0.97;0.034;62.2;4.5;436.0;0.67;0.67;1.0;5.7;0.67;0.44;0.67;0.6;;0.33;0.33;0.507;0.517;3.66;1.39;1.65;0.6666666666666666
LCP 2025 Season Kickoff;2025-01-17;Fukuoka SoftBank HAWKS gaming;3;30.8;0.65;0.85;-1.21;-0.126;43.2;-9.9;-410.0;0.33;0.0;0.33;3.0;0.67;0.65;0.0;0.33;;0.33;0.33;0.484;0.42100000000000004;3.13;1.39;1.24;0.3333333333333333
LCP 2025 Season Kickoff;2025-01-17;GAM Esports;3;30.8;1.55;0.85;1.21;0.126;56.8;9.9;410.0;0.67;1.0;0.67;4.7;0.33;0.35;1.0;0.67;;0.67;0.67;0.516;0.579;3.48;1.34;1.41;0.6666666666666666
LCP 2025 Season Kickoff;2025-01-17;MGN Vikings Esports;3;36.4;0.8;0.74;-0.97;-0.034;37.8;-4.5;-436.0;0.33;0.33;0.0;4.3;0.33;0.56;0.33;0.4;;0.33;0.67;0.493;0.483;3.58;1.2;1.58;0.3333333333333333
LCP 2025 Season Kickoff;2025-01-18;Chiefs Esports Club;2;26.2;0.19;0.59;-2.29;-0.107;23.0;-23.0;-1905.0;0.0;0.0;0.0;2.0;0.0;0.25;0.5;0.25;;0.0;0.0;0.475;0.503;3.05;1.16;1.26;0.0
LCP 2025 Season Kickoff;2025-01-18;CTBC Flying Oyster;3;36.4;1.22;0.74;0.97;0.034;62.2;4.5;436.0;0.67;0.67;1.0;5.7;0.67;0.44;0.67;0.6;;0.33;0.33;0.507;0.517;3.66;1.39;1.65;0.6666666666666666
LCP 2025 Season Kickoff;2025-01-18;DetonatioN FocusMe;2;32.3;0.34;0.97;-3.21;-0.095;13.8;-13.8;-2300.0;0.0;0.0;0.0;4.0;0.0;0.42;0.5;0.25;;0.5;0.33;0.49200000000000005;0.467;2.72;1.2;1.38;0.0
LCP 2025 Season Kickoff;2025-01-18;Fukuoka SoftBank HAWKS gaming;3;30.8;0.65;0.85;-1.21;-0.126;43.2;-9.9;-410.0;0.33;0.0;0.33;3.0;0.67;0.65;0.0;0.33;;0.33;0.33;0.484;0.42100000000000004;3.13;1.39;1.24;0.3333333333333333
LCP 2025 Season Kickoff;2025-01-18;GAM Esports;3;30.8;1.55;0.85;1.21;0.126;56.8;9.9;410.0;0.67;1.0;0.67;4.7;0.33;0.35;1.0;0.67;;0.67;0.67;0.516;0.579;3.48;1.34;1.41;0.6666666666666666
LCP 2025 Season Kickoff;2025-01-18;MGN Vikings Esports;3;36.4;0.8;0.74;-0.97;-0.034;37.8;-4.5;-436.0;0.33;0.33;0.0;4.3;0.33;0.56;0.33;0.4;;0.33;0.67;0.493;0.483;3.58;1.2;1.58;0.3333333333333333
LCP 2025 Season Kickoff;2025-01-18;TALON;2;26.2;5.2;0.59;2.29;0.107;77.0;23.0;1905.0;1.0;1.0;1.0;4.5;1.0;0.75;0.5;0.75;;0.5;1.0;0.525;0.49700000000000005;3.47;1.39;1.55;1.0
LCP 2025 Season Kickoff;2025-01-18;Team Secret Whales;2;32.3;2.94;0.97;3.21;0.095;86.2;13.8;2300.0;1.0;1.0;1.0;5.0;1.0;0.58;0.5;0.75;;0.5;0.67;0.508;0.5329999999999999;3.41;1.44;1.21;1.0
LCP 2025 Season Kickoff;2025-01-19;Chiefs Esports Club;2;26.2;0.19;0.59;-2.29;-0.107;23.0;-23.0;-1905.0;0.0;0.0;0.0;2.0;0.0;0.25;0.5;0.25;;0.0;0.0;0.475;0.503;3.05;1.16;1.26;0.0
LCP 2025 Season Kickoff;2025-01-19;CTBC Flying Oyster;5;31.9;1.55;0.78;1.35;0.08;69.5;10.5;1395.0;0.4;0.8;1.0;6.4;0.6;0.5;0.6;0.67;;0.2;0.33;0.512;0.541;3.38;1.3;1.51;0.8
LCP 2025 Season Kickoff;2025-01-19;DetonatioN FocusMe;2;32.3;0.34;0.97;-3.21;-0.095;13.8;-13.8;-2300.0;0.0;0.0;0.0;4.0;0.0;0.42;0.5;0.25;;0.5;0.33;0.49200000000000005;0.467;2.72;1.2;1.38;0.0
LCP 2025 Season Kickoff;2025-01-19;Fukuoka SoftBank HAWKS gaming;5;28.5;0.54;0.86;-1.55;-0.135;33.7;-13.7;-1379.0;0.6;0.0;0.2;1.8;0.6;0.55;0.2;0.28;;0.2;0.33;0.483;0.42200000000000004;3.03;1.35;1.26;0.2
LCP 2025 Season Kickoff;2025-01-19;GAM Esports;5;34.5;0.9;0.8;-0.42;0.036000000000000004;45.6;-5.6;-574.0;0.6;0.8;0.4;3.6;0.6;0.41;1.0;0.52;0.0;0.8;0.57;0.505;0.527;3.58;1.41;1.48;0.4
LCP 2025 Season Kickoff;2025-01-19;MGN Vikings Esports;5;37.8;1.24;0.74;0.41;0.019;51.1;8.9;558.0;0.4;0.4;0.4;4.8;0.2;0.53;0.2;0.5;1.0;0.2;0.57;0.5;0.51;3.92;1.36;1.78;0.6
LCP 2025 Season Kickoff;2025-01-19;TALON;2;26.2;5.2;0.59;2.29;0.107;77.0;23.0;1905.0;1.0;1.0;1.0;4.5;1.0;0.75;0.5;0.75;;0.5;1.0;0.525;0.49700000000000005;3.47;1.39;1.55;1.0
LCP 2025 Season Kickoff;2025-01-19;Team Secret Whales;2;32.3;2.94;0.97;3.21;0.095;86.2;13.8;2300.0;1.0;1.0;1.0;5.0;1.0;0.58;0.5;0.75;;0.5;0.67;0.508;0.5329999999999999;3.41;1.44;1.21;1.0
LCP 2025 Season Kickoff;2025-01-24;Chiefs Esports Club;5;30.5;0.45;0.89;-1.93;-0.124;27.7;-7.7;-1489.0;0.4;0.2;0.0;3.2;0.2;0.5;0.4;0.43;;0.2;0.33;0.485;0.478;3.09;1.15;1.19;0.2
LCP 2025 Season Kickoff;2025-01-24;CTBC Flying Oyster;5;31.9;1.55;0.78;1.35;0.08;69.5;10.5;1395.0;0.4;0.8;1.0;6.4;0.6;0.5;0.6;0.67;;0.2;0.33;0.512;0.541;3.38;1.3;1.51;0.8
LCP 2025 Season Kickoff;2025-01-24;DetonatioN FocusMe;5;32.9;0.99;1.01;-0.21;0.043;47.0;-7.0;-193.0;0.2;0.4;0.6;4.4;0.4;0.37;0.6;0.39;;0.6;0.5;0.502;0.51;2.83;1.32;1.43;0.4
LCP 2025 Season Kickoff;2025-01-24;Fukuoka SoftBank HAWKS gaming;5;28.5;0.54;0.86;-1.55;-0.135;33.7;-13.7;-1379.0;0.6;0.0;0.2;1.8;0.6;0.55;0.2;0.28;;0.2;0.33;0.483;0.42200000000000004;3.03;1.35;1.26;0.2
LCP 2025 Season Kickoff;2025-01-24;GAM Esports;5;34.5;0.9;0.8;-0.42;0.036000000000000004;45.6;-5.6;-574.0;0.6;0.8;0.4;3.6;0.6;0.41;1.0;0.52;0.0;0.8;0.57;0.505;0.527;3.58;1.41;1.48;0.4
LCP 2025 Season Kickoff;2025-01-24;MGN Vikings Esports;5;37.8;1.24;0.74;0.41;0.019;51.1;8.9;558.0;0.4;0.4;0.4;4.8;0.2;0.53;0.2;0.5;1.0;0.2;0.57;0.5;0.51;3.92;1.36;1.78;0.6
LCP 2025 Season Kickoff;2025-01-24;TALON;4;30.2;2.17;0.79;0.59;0.068;58.2;41.8;420.0;0.75;0.75;0.75;3.8;0.75;0.54;0.5;0.53;1.0;0.5;0.6;0.514;0.5;3.47;1.33;1.46;1.0
LCP 2025 Season Kickoff;2025-01-24;Team Secret Whales;4;33.3;1.31;0.95;1.91;0.034;73.4;-23.4;1683.0;0.75;0.75;0.75;5.5;0.75;0.63;0.5;0.73;0.0;0.5;0.57;0.502;0.516;3.46;1.54;1.35;0.5
LCP 2025 Season Kickoff;2025-01-25;Chiefs Esports Club;5;30.5;0.45;0.89;-1.93;-0.124;27.7;-7.7;-1489.0;0.4;0.2;0.0;3.2;0.2;0.5;0.4;0.43;;0.2;0.33;0.485;0.478;3.09;1.15;1.19;0.2
LCP 2025 Season Kickoff;2025-01-25;CTBC Flying Oyster;7;31.5;1.31;0.75;1.07;0.055;65.9;5.5;1239.0;0.57;0.86;1.0;6.1;0.71;0.52;0.57;0.57;;0.14;0.25;0.51;0.528;3.42;1.29;1.47;0.7142857142857143
LCP 2025 Season Kickoff;2025-01-25;DetonatioN FocusMe;5;32.9;0.99;1.01;-0.21;0.043;47.0;-7.0;-193.0;0.2;0.4;0.6;4.4;0.4;0.37;0.6;0.39;;0.6;0.5;0.502;0.51;2.83;1.32;1.43;0.4
LCP 2025 Season Kickoff;2025-01-25;Fukuoka SoftBank HAWKS gaming;7;29.0;0.5;0.89;-2.01;-0.147;27.7;-13.4;-1749.0;0.57;0.0;0.14;1.7;0.43;0.56;0.14;0.2;;0.14;0.2;0.48;0.41200000000000003;3.1;1.38;1.26;0.14285714285714285
LCP 2025 Season Kickoff;2025-01-25;GAM Esports;7;33.4;0.98;0.76;-0.4;0.027999999999999997;44.9;-2.1;-652.0;0.43;0.57;0.29;3.3;0.43;0.41;0.86;0.56;0.0;0.71;0.63;0.502;0.521;3.51;1.38;1.53;0.42857142857142855
LCP 2025 Season Kickoff;2025-01-25;MGN Vikings Esports;7;35.6;1.49;0.79;1.06;0.064;61.4;10.0;1162.0;0.43;0.57;0.57;5.1;0.43;0.5;0.43;0.61;1.0;0.43;0.67;0.508;0.539;3.87;1.43;1.78;0.7142857142857143
LCP 2025 Season Kickoff;2025-01-25;TALON;4;30.2;2.17;0.79;0.59;0.068;58.2;41.8;420.0;0.75;0.75;0.75;3.8;0.75;0.54;0.5;0.53;1.0;0.5;0.6;0.514;0.5;3.47;1.33;1.46;1.0
LCP 2025 Season Kickoff;2025-01-25;Team Secret Whales;4;33.3;1.31;0.95;1.91;0.034;73.4;-23.4;1683.0;0.75;0.75;0.75;5.5;0.75;0.63;0.5;0.73;0.0;0.5;0.57;0.502;0.516;3.46;1.54;1.35;0.5
LCP 2025 Season Kickoff;2025-01-26;Chiefs Esports Club;7;32.7;0.56;0.89;-1.44;-0.081;30.7;-16.4;-1272.0;0.29;0.29;0.29;4.9;0.29;0.5;0.43;0.41;;0.43;0.56;0.484;0.473;3.24;1.2;1.29;0.14285714285714285
LCP 2025 Season Kickoff;2025-01-26;CTBC Flying Oyster;7;31.5;1.31;0.75;1.07;0.055;65.9;5.5;1239.0;0.57;0.86;1.0;6.1;0.71;0.52;0.57;0.57;;0.14;0.25;0.51;0.528;3.42;1.29;1.47;0.7142857142857143
LCP 2025 Season Kickoff;2025-01-26;DetonatioN FocusMe;7;32.5;0.89;0.97;-0.09;0.011000000000000001;56.8;-28.3;363.0;0.29;0.29;0.57;4.3;0.57;0.38;0.71;0.42;;0.43;0.4;0.498;0.514;2.96;1.38;1.5;0.2857142857142857
LCP 2025 Season Kickoff;2025-01-26;Fukuoka SoftBank HAWKS gaming;7;29.0;0.5;0.89;-2.01;-0.147;27.7;-13.4;-1749.0;0.57;0.0;0.14;1.7;0.43;0.56;0.14;0.2;;0.14;0.2;0.48;0.41200000000000003;3.1;1.38;1.26;0.14285714285714285
LCP 2025 Season Kickoff;2025-01-26;GAM Esports;7;33.4;0.98;0.76;-0.4;0.027999999999999997;44.9;-2.1;-652.0;0.43;0.57;0.29;3.3;0.43;0.41;0.86;0.56;0.0;0.71;0.63;0.502;0.521;3.51;1.38;1.53;0.42857142857142855
LCP 2025 Season Kickoff;2025-01-26;MGN Vikings Esports;7;35.6;1.49;0.79;1.06;0.064;61.4;10.0;1162.0;0.43;0.57;0.57;5.1;0.43;0.5;0.43;0.61;1.0;0.43;0.67;0.508;0.539;3.87;1.43;1.78;0.7142857142857143
LCP 2025 Season Kickoff;2025-01-26;TALON;6;30.6;1.92;0.81;0.31;0.068;45.0;55.0;-304.0;0.67;0.83;0.67;3.7;0.5;0.56;0.33;0.52;1.0;0.67;0.71;0.514;0.49200000000000005;3.51;1.38;1.41;1.0
LCP 2025 Season Kickoff;2025-01-26;Team Secret Whales;6;35.0;1.27;0.93;1.38;0.013999999999999999;69.5;-2.8;1365.0;0.83;0.67;0.5;5.5;0.67;0.58;0.5;0.69;0.0;0.33;0.4;0.508;0.523;3.42;1.47;1.44;0.6666666666666666
LCP 2025 Season Kickoff;2025-02-06;Chiefs Esports Club;7;32.7;0.56;0.89;-1.44;-0.081;30.7;-16.4;-1272.0;0.29;0.29;0.29;4.9;0.29;0.5;0.43;0.41;;0.43;0.56;0.484;0.473;3.24;1.2;1.29;0.14285714285714285
LCP 2025 Season Kickoff;2025-02-06;CTBC Flying Oyster;9;30.9;1.57;0.77;1.38;0.087;63.8;13.9;1232.0;0.56;0.89;1.0;6.0;0.78;0.59;0.44;0.58;;0.22;0.4;0.509;0.534;3.35;1.27;1.41;0.7777777777777778
LCP 2025 Season Kickoff;2025-02-06;DetonatioN FocusMe;9;31.6;0.75;0.95;-0.59;-0.036000000000000004;53.8;-31.6;14.0;0.33;0.22;0.44;4.0;0.44;0.33;0.78;0.41;;0.33;0.36;0.49700000000000005;0.498;2.94;1.33;1.49;0.2222222222222222
LCP 2025 Season Kickoff;2025-02-06;Fukuoka SoftBank HAWKS gaming;7;29.0;0.5;0.89;-2.01;-0.147;27.7;-13.4;-1749.0;0.57;0.0;0.14;1.7;0.43;0.56;0.14;0.2;;0.14;0.2;0.48;0.41200000000000003;3.1;1.38;1.26;0.14285714285714285
LCP 2025 Season Kickoff;2025-02-06;GAM Esports;7;33.4;0.98;0.76;-0.4;0.027999999999999997;44.9;-2.1;-652.0;0.43;0.57;0.29;3.3;0.43;0.41;0.86;0.56;0.0;0.71;0.63;0.502;0.521;3.51;1.38;1.53;0.42857142857142855
LCP 2025 Season Kickoff;2025-02-06;MGN Vikings Esports;9;34.7;1.68;0.79;1.18;0.094;66.0;11.8;1233.0;0.44;0.56;0.56;4.6;0.44;0.48;0.56;0.66;1.0;0.44;0.73;0.511;0.537;3.9;1.43;1.81;0.7777777777777778
LCP 2025 Season Kickoff;2025-02-06;TALON;6;30.6;1.92;0.81;0.31;0.068;45.0;55.0;-304.0;0.67;0.83;0.67;3.7;0.5;0.56;0.33;0.52;1.0;0.67;0.71;0.514;0.49200000000000005;3.51;1.38;1.41;1.0
LCP 2025 Season Kickoff;2025-02-06;Team Secret Whales;8;34.1;0.98;0.9;0.69;-0.04;56.7;-6.7;652.0;0.75;0.63;0.5;4.6;0.63;0.58;0.38;0.56;0.0;0.25;0.33;0.501;0.511;3.4;1.47;1.5;0.5
LCP 2025 Season Kickoff;2025-02-07;Chiefs Esports Club;9;31.7;0.49;0.88;-1.7;-0.10099999999999999;27.6;-16.5;-1858.0;0.33;0.22;0.22;4.0;0.22;0.5;0.33;0.33;;0.33;0.5;0.484;0.467;3.11;1.12;1.28;0.1111111111111111
LCP 2025 Season Kickoff;2025-02-07;CTBC Flying Oyster;9;30.9;1.57;0.77;1.38;0.087;63.8;13.9;1232.0;0.56;0.89;1.0;6.0;0.78;0.59;0.44;0.58;;0.22;0.4;0.509;0.534;3.35;1.27;1.41;0.7777777777777778
LCP 2025 Season Kickoff;2025-02-07;DetonatioN FocusMe;9;31.6;0.75;0.95;-0.59;-0.036000000000000004;53.8;-31.6;14.0;0.33;0.22;0.44;4.0;0.44;0.33;0.78;0.41;;0.33;0.36;0.49700000000000005;0.498;2.94;1.33;1.49;0.2222222222222222
LCP 2025 Season Kickoff;2025-02-07;Fukuoka SoftBank HAWKS gaming;9;28.4;0.47;0.94;-1.98;-0.13699999999999998;27.3;-16.2;-1840.0;0.56;0.0;0.11;2.3;0.44;0.45;0.33;0.27;;0.11;0.2;0.483;0.415;3.05;1.37;1.2;0.1111111111111111
LCP 2025 Season Kickoff;2025-02-07;GAM Esports;9;32.2;1.27;0.78;0.22;0.059000000000000004;53.5;2.1;361.0;0.44;0.67;0.44;3.6;0.56;0.43;0.89;0.65;0.0;0.67;0.67;0.505;0.529;3.48;1.36;1.4;0.5555555555555556
