tournament,date,Team,GP,AGT,KD,CKPM,GPR,GSPD,EGR,MLR,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LPL 2025 Split 2 Placements,2025-03-30,LNG Esports,6,29.8,0.57,0.88,,-0.062,,,,0.5,0.17,,,0.33,0.42,0.33,0.32,,,0.0,0.498,0.462,3.38,1.21,1.47,0.0
LPL 2025 Split 2 Placements,2025-03-30,Ninjas in Pyjamas,6,30.8,0.8,1.0,,-0.006999999999999999,,,,0.5,0.5,,,0.5,0.53,0.33,0.33,,,0.83,0.5,0.505,3.04,1.06,1.53,0.5
LPL 2025 Split 2 Placements,2025-03-30,Oh My God,6,31.5,0.57,0.79,,-0.092,,,,0.17,0.5,,,0.33,0.42,0.67,0.42,,,0.4,0.49,0.467,3.28,1.21,1.6,0.16666666666666666
LPL 2025 Split 2 Placements,2025-03-30,Royal Never Give Up,7,36.9,0.75,0.89,,-0.085,,,,0.0,0.0,,,0.14,0.26,0.29,0.51,,,0.18,0.499,0.47200000000000003,3.58,1.4,1.59,0.2857142857142857
LPL 2025 Split 2 Placements,2025-03-30,Team WE,8,33.4,0.56,0.74,,-0.057999999999999996,,,,0.38,0.38,,,0.5,0.44,0.5,0.41,,,0.22,0.498,0.461,3.33,1.27,1.65,0.25
LPL 2025 Split 2 Placements,2025-03-30,ThunderTalk Gaming,6,30.9,0.92,0.86,,0.036000000000000004,,,,0.5,0.67,,,0.5,0.67,0.33,0.38,,,0.5,0.5,0.509,3.2,1.29,1.53,0.5
LPL 2025 Split 2 Placements,2025-03-30,Top Esports,6,30.6,1.95,0.95,,0.079,,,,0.67,0.83,,,0.67,0.72,0.67,0.74,,,0.4,0.51,0.561,3.43,1.36,1.47,1.0
LPL 2025 Split 2 Placements,2025-03-30,Ultra Prime,11,34.7,0.9,0.78,,-0.015,,,,0.45,0.45,,,0.64,0.44,0.64,0.44,,,0.64,0.49200000000000005,0.507,3.76,1.51,1.39,0.45454545454545453
LPL 2025 Split 2 Placements,2025-03-30,Weibo Gaming,6,30.5,1.68,0.69,,0.048,,,,0.33,0.5,,,0.5,0.56,0.5,0.65,,,0.8,0.502,0.521,3.44,1.29,1.61,0.8333333333333334
LPL 2025 Split 2 Placements,2025-03-31,Anyone's Legend,6,33.4,1.58,1.15,,0.086,,,,1.0,0.67,,,0.67,0.53,0.67,0.68,,,0.86,0.515,0.511,3.23,1.31,1.67,0.8333333333333334
LPL 2025 Split 2 Placements,2025-03-31,Bilibili Gaming,6,32.4,1.71,0.82,,0.087,,,,0.33,0.5,,,0.33,0.53,0.5,0.65,,,0.86,0.514,0.522,3.47,1.38,1.75,0.8333333333333334
LPL 2025 Split 2 Placements,2025-03-31,EDward Gaming,7,34.8,0.7,0.76,,-0.059000000000000004,,,,0.86,0.71,,,0.57,0.52,0.43,0.33,,,0.22,0.49,0.495,3.76,1.41,1.58,0.14285714285714285
LPL 2025 Split 2 Placements,2025-03-31,FunPlus Phoenix,10,29.8,1.25,0.91,,0.026000000000000002,,,,0.7,0.5,,,0.6,0.5,0.4,0.55,,,0.5,0.499,0.49,3.33,1.32,1.48,0.5
LPL 2025 Split 2 Placements,2025-03-31,Invictus Gaming,6,32.4,2.08,0.97,,0.111,,,,0.33,1.0,,,0.67,0.56,0.5,0.82,,,1.0,0.511,0.5479999999999999,3.05,1.22,1.64,1.0
LPL 2025 Split 2 Placements,2025-03-31,JD Gaming,6,30.5,1.07,0.93,,0.003,,,,0.83,0.5,,,0.67,0.47,0.67,0.35,,,0.5,0.507,0.534,3.56,1.2,1.34,0.6666666666666666
LPL 2025 Split 2 Placements,2025-03-31,LGD Gaming,9,32.3,0.69,0.98,,-0.068,,,,0.33,0.22,,,0.22,0.5,0.56,0.45,,,0.25,0.486,0.446,3.04,1.15,1.38,0.1111111111111111
LPL 2025 Split 2 Placements,2025-03-31,LNG Esports,6,29.8,0.57,0.88,,-0.062,,,,0.5,0.17,,,0.33,0.42,0.33,0.32,,,0.0,0.498,0.462,3.38,1.21,1.47,0.0
LPL 2025 Split 2 Placements,2025-03-31,Ninjas in Pyjamas,6,30.8,0.8,1.0,,-0.006999999999999999,,,,0.5,0.5,,,0.5,0.53,0.33,0.33,,,0.83,0.5,0.505,3.04,1.06,1.53,0.5
LPL 2025 Split 2 Placements,2025-03-31,Oh My God,6,31.5,0.57,0.79,,-0.092,,,,0.17,0.5,,,0.33,0.42,0.67,0.42,,,0.4,0.49,0.467,3.28,1.21,1.6,0.16666666666666666
LPL 2025 Split 2 Placements,2025-03-31,Royal Never Give Up,7,36.9,0.75,0.89,,-0.085,,,,0.0,0.0,,,0.14,0.26,0.29,0.51,,,0.18,0.499,0.47200000000000003,3.58,1.4,1.59,0.2857142857142857
LPL 2025 Split 2 Placements,2025-03-31,Team WE,13,31.9,0.76,0.81,,-0.01,,,,0.46,0.62,,,0.54,0.49,0.38,0.43,,,0.38,0.503,0.493,3.31,1.29,1.62,0.46153846153846156
LPL 2025 Split 2 Placements,2025-03-31,ThunderTalk Gaming,6,30.9,0.92,0.86,,0.036000000000000004,,,,0.5,0.67,,,0.5,0.67,0.33,0.38,,,0.5,0.5,0.509,3.2,1.29,1.53,0.5
LPL 2025 Split 2 Placements,2025-03-31,Top Esports,6,30.6,1.95,0.95,,0.079,,,,0.67,0.83,,,0.67,0.72,0.67,0.74,,,0.4,0.51,0.561,3.43,1.36,1.47,1.0
LPL 2025 Split 2 Placements,2025-03-31,Ultra Prime,14,33.6,0.95,0.81,,-0.017,,,,0.5,0.36,,,0.64,0.45,0.71,0.48,,,0.59,0.49200000000000005,0.505,3.71,1.47,1.38,0.42857142857142855
LPL 2025 Split 2 Placements,2025-03-31,Weibo Gaming,6,30.5,1.68,0.69,,0.048,,,,0.33,0.5,,,0.5,0.56,0.5,0.65,,,0.8,0.502,0.521,3.44,1.29,1.61,0.8333333333333334
LPL 2025 Split 2,2025-04-05,Anyone's Legend,3,31.8,1.27,1.07,,0.048,,,,0.67,0.33,,,0.67,0.33,1.0,0.54,,,0.0,0.49700000000000005,0.51,3.18,1.25,1.43,0.3333333333333333
LPL 2025 Split 2,2025-04-05,Bilibili Gaming,2,29.2,2.5,1.08,,0.15,,,,0.5,1.0,,,1.0,0.08,1.0,0.89,,,1.0,0.528,0.5670000000000001,3.42,1.07,1.43,1.0
LPL 2025 Split 2,2025-04-05,FunPlus Phoenix,3,39.6,0.79,1.16,,-0.057,,,,0.33,0.67,,,0.67,0.89,0.0,0.2,,,0.2,0.486,0.462,3.51,1.42,1.45,0.3333333333333333
LPL 2025 Split 2,2025-04-05,Invictus Gaming,3,39.6,1.26,1.16,,0.057,,,,0.67,0.33,,,0.33,0.11,1.0,0.8,,,0.8,0.514,0.5379999999999999,3.29,1.22,1.81,0.6666666666666666
LPL 2025 Split 2,2025-04-05,ThunderTalk Gaming,2,29.2,0.4,1.08,,-0.15,,,,0.5,0.0,,,0.0,0.92,0.0,0.11,,,0.0,0.47200000000000003,0.433,3.35,1.38,1.26,0.0
LPL 2025 Split 2,2025-04-05,Top Esports,3,31.8,0.79,1.07,,-0.048,,,,0.33,0.67,,,0.33,0.67,0.0,0.46,,,1.0,0.503,0.49,3.41,1.38,1.34,0.6666666666666666
LPL 2025 Split 2,2025-04-06,Anyone's Legend,3,31.8,1.27,1.07,,0.048,,,,0.67,0.33,,,0.67,0.33,1.0,0.54,,,0.0,0.49700000000000005,0.51,3.18,1.25,1.43,0.3333333333333333
LPL 2025 Split 2,2025-04-06,Bilibili Gaming,4,35.1,1.84,1.17,,0.102,,,,0.25,0.5,,,0.5,0.42,1.0,0.71,,,0.75,0.515,0.5479999999999999,3.45,1.25,1.41,1.0
LPL 2025 Split 2,2025-04-06,FunPlus Phoenix,6,36.5,0.81,1.1,,-0.033,,,,0.33,0.67,,,0.5,0.58,0.5,0.37,,,0.29,0.494,0.478,3.39,1.42,1.51,0.3333333333333333
LPL 2025 Split 2,2025-04-06,Invictus Gaming,5,40.2,0.95,1.19,,0.012,,,,0.8,0.6,,,0.6,0.17,0.6,0.63,,,0.63,0.507,0.511,3.18,1.23,1.68,0.4
LPL 2025 Split 2,2025-04-06,JD Gaming,2,32.8,2.08,1.13,,0.11,,,,0.5,0.5,,,0.5,0.42,0.5,0.89,,,1.0,0.508,0.552,3.64,1.58,1.49,1.0
LPL 2025 Split 2,2025-04-06,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-06,ThunderTalk Gaming,5,31.7,0.8,1.05,,-0.054000000000000006,,,,0.6,0.2,,,0.4,0.8,0.0,0.33,,,0.33,0.488,0.47700000000000004,3.48,1.54,1.37,0.4
LPL 2025 Split 2,2025-04-06,Top Esports,3,31.8,0.79,1.07,,-0.048,,,,0.33,0.67,,,0.33,0.67,0.0,0.46,,,1.0,0.503,0.49,3.41,1.38,1.34,0.6666666666666666
LPL 2025 Split 2,2025-04-07,Anyone's Legend,3,31.8,1.27,1.07,,0.048,,,,0.67,0.33,,,0.67,0.33,1.0,0.54,,,0.0,0.49700000000000005,0.51,3.18,1.25,1.43,0.3333333333333333
LPL 2025 Split 2,2025-04-07,Bilibili Gaming,4,35.1,1.84,1.17,,0.102,,,,0.25,0.5,,,0.5,0.42,1.0,0.71,,,0.75,0.515,0.5479999999999999,3.45,1.25,1.41,1.0
LPL 2025 Split 2,2025-04-07,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-07,FunPlus Phoenix,6,36.5,0.81,1.1,,-0.033,,,,0.33,0.67,,,0.5,0.58,0.5,0.37,,,0.29,0.494,0.478,3.39,1.42,1.51,0.3333333333333333
LPL 2025 Split 2,2025-04-07,Invictus Gaming,5,40.2,0.95,1.19,,0.012,,,,0.8,0.6,,,0.6,0.17,0.6,0.63,,,0.63,0.507,0.511,3.18,1.23,1.68,0.4
LPL 2025 Split 2,2025-04-07,JD Gaming,2,32.8,2.08,1.13,,0.11,,,,0.5,0.5,,,0.5,0.42,0.5,0.89,,,1.0,0.508,0.552,3.64,1.58,1.49,1.0
LPL 2025 Split 2,2025-04-07,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-07,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-07,ThunderTalk Gaming,5,31.7,0.8,1.05,,-0.054000000000000006,,,,0.6,0.2,,,0.4,0.8,0.0,0.33,,,0.33,0.488,0.47700000000000004,3.48,1.54,1.37,0.4
LPL 2025 Split 2,2025-04-07,Top Esports,6,32.4,1.1,0.98,,0.04,,,,0.33,0.67,,,0.5,0.61,0.33,0.5,,,1.0,0.506,0.51,3.46,1.39,1.5,0.6666666666666666
LPL 2025 Split 2,2025-04-07,Weibo Gaming,3,33.0,0.62,0.9,,-0.127,,,,0.67,0.33,,,0.33,0.44,0.33,0.47,,,0.0,0.491,0.469,3.66,1.17,1.44,0.3333333333333333
LPL 2025 Split 2,2025-04-08,Anyone's Legend,5,33.2,1.6,1.07,,0.055999999999999994,,,,0.8,0.4,,,0.6,0.33,1.0,0.67,,,0.6,0.499,0.524,3.37,1.29,1.43,0.6
LPL 2025 Split 2,2025-04-08,Bilibili Gaming,4,35.1,1.84,1.17,,0.102,,,,0.25,0.5,,,0.5,0.42,1.0,0.71,,,0.75,0.515,0.5479999999999999,3.45,1.25,1.41,1.0
LPL 2025 Split 2,2025-04-08,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-08,FunPlus Phoenix,8,33.9,0.69,1.1,,-0.07200000000000001,,,,0.25,0.5,,,0.38,0.52,0.38,0.31,,,0.25,0.49,0.46399999999999997,3.27,1.32,1.35,0.25
LPL 2025 Split 2,2025-04-08,Invictus Gaming,7,38.8,0.8,1.16,,-0.011000000000000001,,,,0.57,0.57,,,0.57,0.31,0.43,0.51,,,0.45,0.505,0.495,3.18,1.23,1.68,0.2857142857142857
LPL 2025 Split 2,2025-04-08,JD Gaming,2,32.8,2.08,1.13,,0.11,,,,0.5,0.5,,,0.5,0.42,0.5,0.89,,,1.0,0.508,0.552,3.64,1.58,1.49,1.0
LPL 2025 Split 2,2025-04-08,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-08,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-08,ThunderTalk Gaming,5,31.7,0.8,1.05,,-0.054000000000000006,,,,0.6,0.2,,,0.4,0.8,0.0,0.33,,,0.33,0.488,0.47700000000000004,3.48,1.54,1.37,0.4
LPL 2025 Split 2,2025-04-08,Top Esports,8,30.8,1.37,1.01,,0.077,,,,0.5,0.75,,,0.63,0.63,0.5,0.58,,,1.0,0.51,0.527,3.39,1.3,1.44,0.75
LPL 2025 Split 2,2025-04-08,Weibo Gaming,3,33.0,0.62,0.9,,-0.127,,,,0.67,0.33,,,0.33,0.44,0.33,0.47,,,0.0,0.491,0.469,3.66,1.17,1.44,0.3333333333333333
LPL 2025 Split 2,2025-04-09,Anyone's Legend,5,33.2,1.6,1.07,,0.055999999999999994,,,,0.8,0.4,,,0.6,0.33,1.0,0.67,,,0.6,0.499,0.524,3.37,1.29,1.43,0.6
LPL 2025 Split 2,2025-04-09,Bilibili Gaming,4,35.1,1.84,1.17,,0.102,,,,0.25,0.5,,,0.5,0.42,1.0,0.71,,,0.75,0.515,0.5479999999999999,3.45,1.25,1.41,1.0
LPL 2025 Split 2,2025-04-09,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-09,FunPlus Phoenix,8,33.9,0.69,1.1,,-0.07200000000000001,,,,0.25,0.5,,,0.38,0.52,0.38,0.31,,,0.25,0.49,0.46399999999999997,3.27,1.32,1.35,0.25
LPL 2025 Split 2,2025-04-09,Invictus Gaming,7,38.8,0.8,1.16,,-0.011000000000000001,,,,0.57,0.57,,,0.57,0.31,0.43,0.51,,,0.45,0.505,0.495,3.18,1.23,1.68,0.2857142857142857
LPL 2025 Split 2,2025-04-09,JD Gaming,4,30.4,1.8,1.06,,0.086,,,,0.25,0.5,,,0.5,0.38,0.75,0.82,,,1.0,0.513,0.5539999999999999,3.68,1.45,1.46,1.0
LPL 2025 Split 2,2025-04-09,LGD Gaming,3,35.8,1.46,1.29,,0.131,,,,0.67,0.67,,,0.67,0.33,0.67,0.6,,,0.8,0.495,0.542,3.38,1.24,1.54,0.6666666666666666
LPL 2025 Split 2,2025-04-09,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-09,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-09,Oh My God,3,35.8,0.68,1.29,,-0.131,,,,0.33,0.33,,,0.33,0.67,0.33,0.4,,,0.2,0.505,0.45799999999999996,3.49,1.41,1.38,0.3333333333333333
LPL 2025 Split 2,2025-04-09,Team WE,2,28.0,0.67,0.98,,-0.061,,,,1.0,0.5,,,0.5,0.67,0.0,0.25,,,0.0,0.48200000000000004,0.445,3.06,1.25,1.74,0.0
LPL 2025 Split 2,2025-04-09,ThunderTalk Gaming,5,31.7,0.8,1.05,,-0.054000000000000006,,,,0.6,0.2,,,0.4,0.8,0.0,0.33,,,0.33,0.488,0.47700000000000004,3.48,1.54,1.37,0.4
LPL 2025 Split 2,2025-04-09,Top Esports,8,30.8,1.37,1.01,,0.077,,,,0.5,0.75,,,0.63,0.63,0.5,0.58,,,1.0,0.51,0.527,3.39,1.3,1.44,0.75
LPL 2025 Split 2,2025-04-09,Weibo Gaming,3,33.0,0.62,0.9,,-0.127,,,,0.67,0.33,,,0.33,0.44,0.33,0.47,,,0.0,0.491,0.469,3.66,1.17,1.44,0.3333333333333333
LPL 2025 Split 2,2025-04-10,Anyone's Legend,8,32.2,1.46,0.98,,0.028999999999999998,,,,0.75,0.5,,,0.5,0.35,0.88,0.6,,,0.5,0.496,0.515,3.45,1.35,1.47,0.625
LPL 2025 Split 2,2025-04-10,Bilibili Gaming,7,33.2,1.43,1.04,,0.065,,,,0.29,0.43,,,0.57,0.5,0.71,0.63,,,0.71,0.512,0.528,3.32,1.29,1.54,0.7142857142857143
LPL 2025 Split 2,2025-04-10,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-10,FunPlus Phoenix,8,33.9,0.69,1.1,,-0.07200000000000001,,,,0.25,0.5,,,0.38,0.52,0.38,0.31,,,0.25,0.49,0.46399999999999997,3.27,1.32,1.35,0.25
LPL 2025 Split 2,2025-04-10,Invictus Gaming,7,38.8,0.8,1.16,,-0.011000000000000001,,,,0.57,0.57,,,0.57,0.31,0.43,0.51,,,0.45,0.505,0.495,3.18,1.23,1.68,0.2857142857142857
LPL 2025 Split 2,2025-04-10,JD Gaming,4,30.4,1.8,1.06,,0.086,,,,0.25,0.5,,,0.5,0.38,0.75,0.82,,,1.0,0.513,0.5539999999999999,3.68,1.45,1.46,1.0
LPL 2025 Split 2,2025-04-10,LGD Gaming,3,35.8,1.46,1.29,,0.131,,,,0.67,0.67,,,0.67,0.33,0.67,0.6,,,0.8,0.495,0.542,3.38,1.24,1.54,0.6666666666666666
LPL 2025 Split 2,2025-04-10,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-10,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-10,Oh My God,3,35.8,0.68,1.29,,-0.131,,,,0.33,0.33,,,0.33,0.67,0.33,0.4,,,0.2,0.505,0.45799999999999996,3.49,1.41,1.38,0.3333333333333333
LPL 2025 Split 2,2025-04-10,Team WE,2,28.0,0.67,0.98,,-0.061,,,,1.0,0.5,,,0.5,0.67,0.0,0.25,,,0.0,0.48200000000000004,0.445,3.06,1.25,1.74,0.0
LPL 2025 Split 2,2025-04-10,ThunderTalk Gaming,7,31.0,0.66,1.01,,-0.07,,,,0.57,0.14,,,0.43,0.76,0.0,0.28,,,0.25,0.489,0.479,3.41,1.52,1.42,0.2857142857142857
LPL 2025 Split 2,2025-04-10,Top Esports,8,30.8,1.37,1.01,,0.077,,,,0.5,0.75,,,0.63,0.63,0.5,0.58,,,1.0,0.51,0.527,3.39,1.3,1.44,0.75
LPL 2025 Split 2,2025-04-10,Weibo Gaming,5,31.4,1.09,0.9,,-0.033,,,,0.6,0.6,,,0.4,0.4,0.6,0.61,,,0.25,0.49700000000000005,0.488,3.64,1.23,1.46,0.6
LPL 2025 Split 2,2025-04-11,Anyone's Legend,11,33.4,1.59,0.91,,0.032,,,,0.73,0.55,,,0.55,0.36,0.82,0.63,,,0.46,0.499,0.514,3.46,1.35,1.6,0.6363636363636364
LPL 2025 Split 2,2025-04-11,Bilibili Gaming,7,33.2,1.43,1.04,,0.065,,,,0.29,0.43,,,0.57,0.5,0.71,0.63,,,0.71,0.512,0.528,3.32,1.29,1.54,0.7142857142857143
LPL 2025 Split 2,2025-04-11,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-11,FunPlus Phoenix,11,34.6,0.64,1.0,,-0.063,,,,0.27,0.45,,,0.36,0.55,0.36,0.31,,,0.38,0.49,0.47100000000000003,3.38,1.35,1.44,0.2727272727272727
LPL 2025 Split 2,2025-04-11,Invictus Gaming,10,37.0,0.94,1.07,,-0.004,,,,0.5,0.4,,,0.5,0.3,0.6,0.54,,,0.53,0.502,0.496,3.13,1.19,1.65,0.4
LPL 2025 Split 2,2025-04-11,JD Gaming,4,30.4,1.8,1.06,,0.086,,,,0.25,0.5,,,0.5,0.38,0.75,0.82,,,1.0,0.513,0.5539999999999999,3.68,1.45,1.46,1.0
LPL 2025 Split 2,2025-04-11,LGD Gaming,3,35.8,1.46,1.29,,0.131,,,,0.67,0.67,,,0.67,0.33,0.67,0.6,,,0.8,0.495,0.542,3.38,1.24,1.54,0.6666666666666666
LPL 2025 Split 2,2025-04-11,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-11,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-11,Oh My God,3,35.8,0.68,1.29,,-0.131,,,,0.33,0.33,,,0.33,0.67,0.33,0.4,,,0.2,0.505,0.45799999999999996,3.49,1.41,1.38,0.3333333333333333
LPL 2025 Split 2,2025-04-11,Team WE,2,28.0,0.67,0.98,,-0.061,,,,1.0,0.5,,,0.5,0.67,0.0,0.25,,,0.0,0.48200000000000004,0.445,3.06,1.25,1.74,0.0
LPL 2025 Split 2,2025-04-11,ThunderTalk Gaming,7,31.0,0.66,1.01,,-0.07,,,,0.57,0.14,,,0.43,0.76,0.0,0.28,,,0.25,0.489,0.479,3.41,1.52,1.42,0.2857142857142857
LPL 2025 Split 2,2025-04-11,Top Esports,11,31.3,1.11,0.96,,0.053,,,,0.55,0.82,,,0.64,0.65,0.36,0.52,,,0.7,0.509,0.521,3.4,1.32,1.4,0.6363636363636364
LPL 2025 Split 2,2025-04-11,Weibo Gaming,5,31.4,1.09,0.9,,-0.033,,,,0.6,0.6,,,0.4,0.4,0.6,0.61,,,0.25,0.49700000000000005,0.488,3.64,1.23,1.46,0.6
LPL 2025 Split 2,2025-04-12,Anyone's Legend,11,33.4,1.59,0.91,,0.032,,,,0.73,0.55,,,0.55,0.36,0.82,0.63,,,0.46,0.499,0.514,3.46,1.35,1.6,0.6363636363636364
LPL 2025 Split 2,2025-04-12,Bilibili Gaming,9,33.5,1.18,0.94,,0.024,,,,0.44,0.56,,,0.56,0.44,0.78,0.62,,,0.5,0.512,0.513,3.41,1.32,1.6,0.5555555555555556
LPL 2025 Split 2,2025-04-12,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-12,FunPlus Phoenix,13,35.0,0.77,1.04,,-0.045,,,,0.23,0.54,,,0.46,0.51,0.46,0.38,,,0.5,0.491,0.48200000000000004,3.43,1.37,1.45,0.38461538461538464
LPL 2025 Split 2,2025-04-12,Invictus Gaming,13,35.0,1.01,1.06,,0.006999999999999999,,,,0.62,0.46,,,0.54,0.33,0.62,0.59,,,0.59,0.502,0.5,3.13,1.16,1.61,0.46153846153846156
LPL 2025 Split 2,2025-04-12,JD Gaming,6,31.8,1.97,0.9,,0.098,,,,0.17,0.33,,,0.5,0.5,0.5,0.67,,,1.0,0.505,0.5489999999999999,3.82,1.52,1.48,1.0
LPL 2025 Split 2,2025-04-12,LGD Gaming,3,35.8,1.46,1.29,,0.131,,,,0.67,0.67,,,0.67,0.33,0.67,0.6,,,0.8,0.495,0.542,3.38,1.24,1.54,0.6666666666666666
LPL 2025 Split 2,2025-04-12,LNG Esports,3,39.1,0.47,0.48,,-0.044000000000000004,,,,0.33,0.0,,,0.0,0.44,0.67,0.35,,,0.5,0.508,0.461,3.58,1.48,1.82,0.3333333333333333
LPL 2025 Split 2,2025-04-12,Ninjas in Pyjamas,2,32.8,0.48,1.13,,-0.11,,,,0.5,0.5,,,0.5,0.58,0.5,0.11,,,0.0,0.49200000000000005,0.44799999999999995,2.71,0.83,1.72,0.0
LPL 2025 Split 2,2025-04-12,Oh My God,3,35.8,0.68,1.29,,-0.131,,,,0.33,0.33,,,0.33,0.67,0.33,0.4,,,0.2,0.505,0.45799999999999996,3.49,1.41,1.38,0.3333333333333333
LPL 2025 Split 2,2025-04-12,Team WE,2,28.0,0.67,0.98,,-0.061,,,,1.0,0.5,,,0.5,0.67,0.0,0.25,,,0.0,0.48200000000000004,0.445,3.06,1.25,1.74,0.0
LPL 2025 Split 2,2025-04-12,ThunderTalk Gaming,10,30.2,0.67,1.01,,-0.063,,,,0.4,0.2,,,0.4,0.7,0.1,0.27,,,0.17,0.49200000000000005,0.48100000000000004,3.42,1.44,1.36,0.3
LPL 2025 Split 2,2025-04-12,Top Esports,11,31.3,1.11,0.96,,0.053,,,,0.55,0.82,,,0.64,0.65,0.36,0.52,,,0.7,0.509,0.521,3.4,1.32,1.4,0.6363636363636364
LPL 2025 Split 2,2025-04-12,Weibo Gaming,7,33.1,0.87,1.01,,-0.04,,,,0.71,0.43,,,0.29,0.48,0.43,0.52,,,0.14,0.5,0.479,3.53,1.28,1.53,0.42857142857142855
LPL 2025 Split 2,2025-04-13,Anyone's Legend,13,32.5,1.61,0.92,,0.039,,,,0.69,0.62,,,0.62,0.44,0.85,0.62,,,0.53,0.502,0.516,3.47,1.35,1.59,0.6923076923076923
LPL 2025 Split 2,2025-04-13,Bilibili Gaming,9,33.5,1.18,0.94,,0.024,,,,0.44,0.56,,,0.56,0.44,0.78,0.62,,,0.5,0.512,0.513,3.41,1.32,1.6,0.5555555555555556
LPL 2025 Split 2,2025-04-13,EDward Gaming,3,39.1,2.11,0.48,,0.044000000000000004,,,,0.67,1.0,,,1.0,0.56,0.33,0.65,,,0.5,0.49200000000000005,0.539,3.91,1.37,1.78,0.6666666666666666
LPL 2025 Split 2,2025-04-13,FunPlus Phoenix,13,35.0,0.77,1.04,,-0.045,,,,0.23,0.54,,,0.46,0.51,0.46,0.38,,,0.5,0.491,0.48200000000000004,3.43,1.37,1.45,0.38461538461538464
